"gene","excitatory_mean","inhibitory_mean"
"ADAP1",11.7736949112196,9.74634718438847
"ADAP2",0.517537374901128,1.05471106762439
"ADAR",3.53436987600534,3.9758962634413
"ADARB1",1.25900651729585,1.66648598169099
"ADARB2",1.9111970780714,43.2957072582907
"ADARB2-AS1",2.15769982008036,117.405701905038
"ADAT1",7.33890757237977,7.94920337762306
"ADAT2",5.52509910400488,6.32881218718966
"ADAT3",10.6643899086491,9.55871202862022
"ADCK1",3.25692373512955,3.27861329993215
"ADCK2",14.0958033005276,13.6303520719881
"ADCK5",0.471644166447833,0.584251167459339
"ADCY1",3.92727850267926,3.36221283098252
"ADCY10",1.89526644146739,1.5468187137594
"ADCY10P1",4.91386181306946,8.68182854018879
"ADCY2",23.3123037582054,40.3864352030134
"ADCY3",8.19272859289435,8.08817128347259
"ADCY4",0.0263663304323155,0.0225078232625489
"ADCY5",3.54389943615681,5.073750457572
"ADCY6",7.18695728437635,7.26931890827435
"ADCY6-DT",2.05251213684236,2.60268203549958
"ADCY7",0.370400769853434,0.4179991533962
"ADCY8",1.67827329880453,10.5239884971809
"ADCY9",11.0111221871008,6.87640079294435
"ADCYAP1",9.80367122601695,0.793410709046827
"ADCYAP1R1",0.40580248841914,2.00916020716495
"ADD1",14.0673528618825,13.1905633635941
"ADD2",25.7900227223201,19.2852658173605
"ADD3",23.1783903853165,35.8880719490047
"ADD3-AS1",2.169719978741,1.89966822006081
"ADGB",0.0206144771502748,0.00722623923556318
"ADGB-DT",0.0291578791983318,0.00630724089417647
"ADGRA1",27.8855385129326,29.3248889566346
"ADGRA1-AS1",4.16114638010762,6.26783625611724
"ADGRA2",8.02873922442882,7.67985381688965
"ADGRA3",2.20193120543126,3.06743346035072
"ADGRB1",4.67438726284345,4.10085398977201
"ADGRB2",13.8100944553469,4.81760157626811
"ADGRB3",34.7578613241695,34.2010509138261
"ADGRB3-DT",28.8254328341018,34.1324605635085
"ADGRD1",0.168264706181029,0.187390309174487
"ADGRD1-AS1",0.310300394694627,0.374988192995367
"ADGRD2",0.0755062061027694,0.0639267964131976
"ADGRE1",0.00757567565385388,0.00196340845296824
"ADGRE2",0.466797935488435,0.725587496017576
"ADGRE3",0.0169088988439612,0.00836251416603529
"ADGRE5",0.531012433448948,0.8022447030326
"ADGRF1",0.0279200985558329,0.037293513177922
"ADGRF3",0.598597121009552,0.674514634750577
"ADGRF4",0.347559280208187,0.110549311752759
"ADGRF5",3.71543237254527,0.410667636988199
"ADGRF5-AS1",0.736036521640576,0.0229838368789059
"ADGRG1",0.0914562573680976,0.12432988743722
"ADGRG2",0.557818051775589,1.12266434965193
"ADGRG3",0.0268970276602612,0.0366085082856976
"ADGRG4",0.0221003028638531,0.00745212643581565
"ADGRG5",0.0277430071568885,0.0494308606283906
"ADGRG6",0.12805638910279,1.28110502360503
"ADGRG7",0.0239540659214294,0.030471748034
"ADGRL1",43.8875825011976,38.251887419933
"ADGRL1-AS1",17.0690869262401,16.6600602583143
"ADGRL2",3.7287199472324,3.75693305886264
"ADGRL3",2.59096511220625,2.91080396466
"ADGRL3-AS1",11.8874978532668,13.6089133010427
"ADGRL4",0.0893622534585847,0.103009922640047
"ADGRV1",1.54683522057902,0.955874431287941
"ADH1A",0.231578149563796,0.109250468394307
"ADH1B",0.102570109303792,0.0656650521197883
"ADH1C",0.0547773086079565,0.0376986417010106
"ADH4",0.152731234146239,0.102597758414322
"ADH5",12.5770947073882,11.3678976695981
"ADH6",0.235211486285916,0.152564833150688
"ADH7",0.0140770958126976,0.00385511142548941
"ADHFE1",1.99468897088731,2.27783771892369
"ADI1",34.9596415880609,50.5638907444129
"ADIG",0.04128644113854,0.129577367258962
"ADIPINT",0.154976218695355,0.207976068224129
"ADIPOQ",0.0883456882988106,0.102730216516161
"ADIPOQ-AS1",0.0598328318205082,0.0662003965846412
"ADIPOR1",20.3686470169507,17.7874961163181
"ADIPOR2",2.75899681994228,3.69226644825671
"ADIRF",6.02630148582319,5.87067534458662
